bin_center,f_active,mean_absz,n_stations,t_rel_h
2026-05-02 06:45:00+00:00,0.0,1.2409506848388347,5.0,-23.935277777777777
2026-05-02 06:55:00+00:00,0.0,0.6385048136732107,5.0,-23.76861111111111
2026-05-02 07:05:00+00:00,0.0,0.6158554096963915,5.0,-23.601944444444445
2026-05-02 07:15:00+00:00,0.0,0.6201440809422238,5.0,-23.435277777777777
2026-05-02 07:25:00+00:00,0.0,0.6166105846565768,5.0,-23.26861111111111
2026-05-02 07:35:00+00:00,0.0,0.6328827303099331,5.0,-23.101944444444445
2026-05-02 07:45:00+00:00,0.0,0.6305660426785045,5.0,-22.935277777777777
2026-05-02 07:55:00+00:00,0.0,0.62148295392379,5.0,-22.76861111111111
2026-05-02 08:05:00+00:00,0.0,0.6086482129396972,5.0,-22.601944444444445
2026-05-02 08:15:00+00:00,0.0,0.6275027705701475,5.0,-22.435277777777777
2026-05-02 08:25:00+00:00,0.0,0.6312595733052051,5.0,-22.26861111111111
2026-05-02 08:35:00+00:00,0.0,0.6214080631513629,5.0,-22.101944444444445
2026-05-02 08:45:00+00:00,0.0,0.6194727986694901,5.0,-21.935277777777777
2026-05-02 08:55:00+00:00,0.0,0.6174193496497483,5.0,-21.76861111111111
2026-05-02 09:05:00+00:00,0.0,0.6091781987592674,5.0,-21.601944444444445
2026-05-02 09:15:00+00:00,0.0,0.6229063070080874,5.0,-21.435277777777777
2026-05-02 09:25:00+00:00,0.0,0.6353295039078545,5.0,-21.26861111111111
2026-05-02 09:35:00+00:00,0.0,0.6047290729460724,5.0,-21.101944444444445
2026-05-02 09:45:00+00:00,0.0,0.6999419234020626,5.0,-20.935277777777777
2026-05-02 09:55:00+00:00,0.0,0.7841468656518836,5.0,-20.76861111111111
2026-05-02 10:05:00+00:00,0.0,0.6306672930978133,5.0,-20.601944444444445
2026-05-02 10:15:00+00:00,0.0,0.621384947098621,5.0,-20.435277777777777
2026-05-02 10:25:00+00:00,0.0,0.6167229538183826,5.0,-20.26861111111111
2026-05-02 10:35:00+00:00,0.0,0.6273887665550368,5.0,-20.101944444444445
2026-05-02 10:45:00+00:00,0.0,0.6197397971850026,5.0,-19.935277777777777
2026-05-02 10:55:00+00:00,0.0,0.6398515769539316,5.0,-19.76861111111111
2026-05-02 11:05:00+00:00,0.0,0.6146156130983889,5.0,-19.601944444444445
2026-05-02 11:15:00+00:00,0.0,0.6287621798199045,5.0,-19.435277777777777
2026-05-02 11:25:00+00:00,0.0,0.6121288060365387,5.0,-19.26861111111111
2026-05-02 11:35:00+00:00,0.0,0.6453679469050139,5.0,-19.101944444444445
2026-05-02 11:45:00+00:00,0.0,0.6270187467824225,5.0,-18.935277777777777
2026-05-02 11:55:00+00:00,0.0,0.6397852485295636,5.0,-18.76861111111111
2026-05-02 12:05:00+00:00,0.0,0.6318355350144673,5.0,-18.601944444444445
2026-05-02 12:15:00+00:00,0.0,0.6213779337743739,5.0,-18.435277777777777
2026-05-02 12:25:00+00:00,0.0,0.6026437833206101,5.0,-18.26861111111111
2026-05-02 12:35:00+00:00,0.0,0.6140117160746263,5.0,-18.101944444444445
2026-05-02 12:45:00+00:00,0.0,0.6205405933104479,5.0,-17.935277777777777
2026-05-02 12:55:00+00:00,0.0,0.6391525764142106,5.0,-17.76861111111111
2026-05-02 13:05:00+00:00,0.0,0.6324550144516086,5.0,-17.601944444444445
2026-05-02 13:15:00+00:00,0.0,0.6301179062007526,5.0,-17.435277777777777
2026-05-02 13:25:00+00:00,0.0,0.6183368317467272,5.0,-17.26861111111111
2026-05-02 13:35:00+00:00,0.0,0.6297353866779588,5.0,-17.101944444444445
2026-05-02 13:45:00+00:00,0.0,0.6366648230935011,5.0,-16.935277777777777
2026-05-02 13:55:00+00:00,0.0,0.6512467103974817,5.0,-16.76861111111111
2026-05-02 14:05:00+00:00,0.0,0.6166456120981285,5.0,-16.601944444444445
2026-05-02 14:15:00+00:00,0.2,1.2461597186959554,5.0,-16.435277777777777
2026-05-02 14:25:00+00:00,0.0,0.6455537423755604,5.0,-16.26861111111111
2026-05-02 14:35:00+00:00,0.0,0.6189907262129483,5.0,-16.101944444444445
2026-05-02 14:45:00+00:00,0.0,0.6430132487497013,5.0,-15.935277777777777
2026-05-02 14:55:00+00:00,0.0,0.6353981342898674,5.0,-15.768611111111111
2026-05-02 15:05:00+00:00,0.0,0.6361503399522384,5.0,-15.601944444444445
2026-05-02 15:15:00+00:00,0.0,0.6346739149831783,5.0,-15.435277777777777
2026-05-02 15:25:00+00:00,0.0,0.6252170080449847,5.0,-15.268611111111111
2026-05-02 15:35:00+00:00,0.0,0.63345395905091,5.0,-15.101944444444445
2026-05-02 15:45:00+00:00,0.0,0.666752707981717,5.0,-14.935277777777777
2026-05-02 15:55:00+00:00,0.0,0.6493781855280012,5.0,-14.768611111111111
2026-05-02 16:05:00+00:00,0.0,0.6668236593971919,5.0,-14.601944444444445
2026-05-02 16:15:00+00:00,0.0,0.6442278985192402,5.0,-14.435277777777777
2026-05-02 16:25:00+00:00,0.0,0.6650130793424404,5.0,-14.268611111111111
2026-05-02 16:35:00+00:00,0.0,0.6397307622336307,5.0,-14.101944444444445
2026-05-02 16:45:00+00:00,0.0,0.654360095661845,5.0,-13.935277777777777
2026-05-02 16:55:00+00:00,0.0,0.6333245713326058,5.0,-13.768611111111111
2026-05-02 17:05:00+00:00,0.0,0.6189852635290747,5.0,-13.601944444444445
2026-05-02 17:15:00+00:00,0.0,0.6605988971352087,5.0,-13.435277777777777
2026-05-02 17:25:00+00:00,0.0,0.6534401140999517,5.0,-13.268611111111111
2026-05-02 17:35:00+00:00,0.0,0.6670442843131198,5.0,-13.101944444444445
2026-05-02 17:45:00+00:00,0.0,0.6409839492247722,5.0,-12.935277777777777
2026-05-02 17:55:00+00:00,0.0,0.6677598666343936,5.0,-12.768611111111111
2026-05-02 18:05:00+00:00,0.0,0.6409407110192152,5.0,-12.601944444444445
2026-05-02 18:15:00+00:00,0.0,0.6678694058929147,5.0,-12.435277777777777
2026-05-02 18:25:00+00:00,0.0,0.6492415541987657,5.0,-12.268611111111111
2026-05-02 18:35:00+00:00,0.0,0.6496068091184206,5.0,-12.101944444444445
2026-05-02 18:45:00+00:00,0.0,0.6791123740502237,5.0,-11.935277777777777
2026-05-02 18:55:00+00:00,0.0,0.6809988043296386,5.0,-11.768611111111111
2026-05-02 19:05:00+00:00,0.0,0.688172816120918,5.0,-11.601944444444445
2026-05-02 19:15:00+00:00,0.0,0.6601287608657342,5.0,-11.435277777777777
2026-05-02 19:25:00+00:00,0.0,0.6928784400892428,5.0,-11.268611111111111
2026-05-02 19:35:00+00:00,0.0,0.7088109691573501,5.0,-11.101944444444445
2026-05-02 19:45:00+00:00,0.0,0.6746013511359331,5.0,-10.935277777777777
2026-05-02 19:55:00+00:00,0.0,0.6985105569562028,5.0,-10.768611111111111
2026-05-02 20:05:00+00:00,0.0,0.7690434322584787,5.0,-10.601944444444445
2026-05-02 20:15:00+00:00,0.0,0.701128290140965,5.0,-10.435277777777777
2026-05-02 20:25:00+00:00,0.0,0.7293784486875532,5.0,-10.268611111111111
2026-05-02 20:35:00+00:00,0.0,0.687535737948913,5.0,-10.101944444444445
2026-05-02 20:45:00+00:00,0.0,0.7768443617972631,5.0,-9.935277777777777
2026-05-02 20:55:00+00:00,0.0,0.7541200439290264,5.0,-9.768611111111111
2026-05-02 21:05:00+00:00,0.0,0.7084131504960303,5.0,-9.601944444444445
2026-05-02 21:15:00+00:00,0.0,0.6912389882919334,5.0,-9.435277777777777
2026-05-02 21:25:00+00:00,0.0,0.702195696724399,5.0,-9.268611111111111
2026-05-02 21:35:00+00:00,0.0,0.7449264337204811,5.0,-9.101944444444445
2026-05-02 21:45:00+00:00,0.0,0.7203065824682146,5.0,-8.935277777777777
2026-05-02 21:55:00+00:00,0.0,0.7403496961617905,5.0,-8.768611111111111
2026-05-02 22:05:00+00:00,0.0,0.7198893939599883,5.0,-8.601944444444445
2026-05-02 22:15:00+00:00,0.0,0.770180929840317,5.0,-8.435277777777777
2026-05-02 22:25:00+00:00,0.0,0.7226722010264044,5.0,-8.268611111111111
2026-05-02 22:35:00+00:00,0.0,0.7329338126611298,5.0,-8.101944444444445
2026-05-02 22:45:00+00:00,0.0,0.6947117687292821,5.0,-7.935277777777777
2026-05-02 22:55:00+00:00,0.0,0.6765663637247323,5.0,-7.768611111111111
2026-05-02 23:05:00+00:00,0.0,0.6778373242289901,5.0,-7.601944444444444
2026-05-02 23:15:00+00:00,0.0,0.738450465618382,5.0,-7.435277777777777
2026-05-02 23:25:00+00:00,0.0,0.7170710712378405,5.0,-7.268611111111111
2026-05-02 23:35:00+00:00,0.0,0.7388193087362448,5.0,-7.101944444444444
2026-05-02 23:45:00+00:00,0.0,0.7565184781554739,5.0,-6.935277777777777
2026-05-02 23:55:00+00:00,0.0,0.7715950253759042,5.0,-6.768611111111111
2026-05-03 00:05:00+00:00,0.0,0.7629575809198595,5.0,-6.601944444444444
2026-05-03 00:15:00+00:00,0.0,0.7199450816934577,5.0,-6.435277777777777
2026-05-03 00:25:00+00:00,0.0,0.7323885230482514,5.0,-6.268611111111111
2026-05-03 00:35:00+00:00,0.0,0.685548924107475,5.0,-6.101944444444444
2026-05-03 00:45:00+00:00,0.0,0.7410629411142465,5.0,-5.935277777777777
2026-05-03 00:55:00+00:00,0.0,0.7194626107294118,5.0,-5.768611111111111
2026-05-03 01:05:00+00:00,0.0,0.7279681673151485,5.0,-5.601944444444444
2026-05-03 01:15:00+00:00,0.0,0.7872291844812175,5.0,-5.435277777777777
2026-05-03 01:25:00+00:00,0.0,0.738754965721119,5.0,-5.268611111111111
2026-05-03 01:35:00+00:00,0.0,0.7136402753638097,5.0,-5.101944444444444
2026-05-03 01:45:00+00:00,0.0,0.7270321952369971,5.0,-4.935277777777777
2026-05-03 01:55:00+00:00,0.0,0.7513885613283565,5.0,-4.768611111111111
2026-05-03 02:05:00+00:00,0.0,0.6998813705434026,5.0,-4.601944444444444
2026-05-03 02:15:00+00:00,0.0,0.7572600799489402,5.0,-4.435277777777777
2026-05-03 02:25:00+00:00,0.0,0.7707903493472337,5.0,-4.268611111111111
2026-05-03 02:35:00+00:00,0.0,0.7827077618589177,5.0,-4.101944444444444
