time_center_iso,zscore,kind,idx_local,station_id
2026-05-02T06:19:14.469538,2.124160803750057,peak,422,ERM
2026-05-02T06:19:42.469538,2.116865802003128,peak,450,ERM
2026-05-02T06:19:51.469538,2.120097925653696,peak,459,ERM
2026-05-02T06:19:59.469538,2.325633701238,peak,467,ERM
2026-05-02T06:20:10.469538,2.18142555488184,peak,478,ERM
2026-05-02T06:20:29.469538,2.2977171676898984,peak,497,ERM
2026-05-02T06:20:40.469538,2.890376042420756,peak,508,ERM
2026-05-02T06:20:45.469538,2.578879043672148,peak,513,ERM
2026-05-02T06:20:50.469538,2.811271609642956,peak,518,ERM
2026-05-02T06:21:26.469538,2.086043852159431,peak,554,ERM
2026-05-02T06:21:36.469538,2.483578382789042,peak,564,ERM
2026-05-02T06:21:41.469538,2.129346149997993,peak,569,ERM
2026-05-02T06:22:01.469538,2.60460272247658,peak,589,ERM
2026-05-02T06:22:13.469538,3.245329847498813,peak,601,ERM
2026-05-02T06:22:39.469538,2.0018214339915823,peak,627,ERM
2026-05-02T06:22:44.469538,2.70180121094838,peak,632,ERM
2026-05-02T06:23:11.469538,3.257364774498642,peak,659,ERM
2026-05-02T06:23:16.469538,3.7151813805011913,peak,664,ERM
2026-05-02T06:23:21.469538,5.7515902052014365,peak,669,ERM
2026-05-02T06:23:26.469538,2.294169643081671,peak,674,ERM
2026-05-02T06:23:31.469538,2.458885979014765,peak,679,ERM
2026-05-02T06:23:40.469538,2.7708597949638043,peak,688,ERM
2026-05-02T06:23:50.469538,2.0991716204817195,peak,698,ERM
2026-05-02T06:24:03.469538,3.123134945434132,peak,711,ERM
2026-05-02T06:24:09.469538,2.672576100863878,peak,717,ERM
2026-05-02T06:24:16.469538,4.570954273782251,peak,724,ERM
2026-05-02T06:24:21.469538,2.5586548188675367,peak,729,ERM
2026-05-02T06:24:27.469538,2.7554137399144896,peak,735,ERM
2026-05-02T06:24:33.469538,4.48730416688336,peak,741,ERM
2026-05-02T06:24:38.469538,2.47816167942844,peak,746,ERM
2026-05-02T06:24:47.469538,2.318483813355526,peak,755,ERM
2026-05-02T06:24:58.469538,2.925543273022262,peak,766,ERM
2026-05-02T06:25:04.469538,3.3896409378433807,peak,772,ERM
2026-05-02T06:25:10.469538,2.8725846377837856,peak,778,ERM
2026-05-02T06:25:16.469538,3.1944898226721805,peak,784,ERM
2026-05-02T06:25:23.469538,3.426968408620336,peak,791,ERM
2026-05-02T06:25:29.469538,4.52485595379521,peak,797,ERM
2026-05-02T06:25:37.469538,4.59694606576327,peak,805,ERM
2026-05-02T06:26:02.469538,2.465781490592481,peak,830,ERM
2026-05-02T06:26:07.469538,3.0838356362719352,peak,835,ERM
2026-05-02T06:26:24.469538,3.211396608548088,peak,852,ERM
2026-05-02T06:26:30.469538,2.7943418829522844,peak,858,ERM
2026-05-02T06:26:35.469538,3.814263686949204,peak,863,ERM
2026-05-02T06:26:51.469538,2.3444995759691687,peak,879,ERM
2026-05-02T06:26:57.469538,4.116026221020356,peak,885,ERM
2026-05-02T06:27:02.469538,4.878442139131378,peak,890,ERM
2026-05-02T06:27:09.469538,3.737974463691133,peak,897,ERM
2026-05-02T06:27:16.469538,3.487893060217102,peak,904,ERM
2026-05-02T06:27:21.469538,2.299041369742147,peak,909,ERM
2026-05-02T06:27:27.469538,2.2583556236026747,peak,915,ERM
2026-05-02T06:27:32.469538,4.02207395783958,peak,920,ERM
2026-05-02T06:27:38.469538,2.2331155377321155,peak,926,ERM
2026-05-02T06:27:50.469538,3.2638795637660767,peak,938,ERM
2026-05-02T06:27:55.469538,2.265037576156061,peak,943,ERM
2026-05-02T06:28:13.469538,3.4945922941653964,peak,961,ERM
2026-05-02T06:28:26.469538,2.347195881972537,peak,974,ERM
2026-05-02T06:28:41.469538,3.3769111286329125,peak,989,ERM
2026-05-02T06:28:48.469538,5.485220478382006,peak,996,ERM
2026-05-02T06:28:56.469538,3.375388392743396,peak,1004,ERM
2026-05-02T06:29:01.469538,6.624388366386611,peak,1009,ERM
2026-05-02T06:29:08.469538,3.8949592805488367,peak,1016,ERM
2026-05-02T06:29:14.469538,5.124467092754981,peak,1022,ERM
