time_center_iso,zscore,kind,idx_local
2026-05-02T06:20:05.445000,3.534069953788425,peak,516
2026-05-02T06:20:10.445000,2.694134463910941,peak,521
2026-05-02T06:21:27.445000,2.7328765708187657,peak,598
2026-05-02T06:22:05.445000,3.444250835507268,peak,636
2026-05-02T06:22:12.445000,2.685624270667304,peak,643
2026-05-02T06:23:03.445000,2.2485544360071503,peak,694
2026-05-02T06:23:29.445000,2.805910635376041,peak,720
2026-05-02T06:23:34.445000,2.5095603212948845,peak,725
2026-05-02T06:23:55.445000,2.0631601169354483,peak,746
2026-05-02T06:24:35.445000,3.4313347932731992,peak,786
2026-05-02T06:24:46.445000,2.6456987372570318,peak,797
2026-05-02T06:24:54.445000,2.4381509496608857,peak,805
2026-05-02T06:25:23.445000,4.043260418605064,peak,834
2026-05-02T06:25:31.445000,6.20839338866685,peak,842
2026-05-02T06:25:39.445000,2.638839164745589,peak,850
2026-05-02T06:26:03.445000,3.022418047835244,peak,874
2026-05-02T06:26:45.445000,5.513668375468722,peak,916
2026-05-02T06:26:51.445000,4.089856470567816,peak,922
2026-05-02T06:26:57.445000,3.701506101857957,peak,928
2026-05-02T06:27:06.445000,2.18399387980518,peak,937
2026-05-02T06:28:16.445000,2.0128556173799974,peak,1007
2026-05-02T06:29:11.445000,2.002800720377348,peak,1062
2026-05-02T06:29:19.445000,2.111741460255301,peak,1070
2026-05-02T06:29:26.445000,2.129562416917642,peak,1077
2026-05-02T06:29:56.445000,3.0474439008081253,peak,1107
2026-05-02T06:30:02.445000,4.4716262391276524,peak,1113
2026-05-02T06:30:10.445000,4.041691269406901,peak,1121
2026-05-02T06:30:16.445000,2.087077248548523,peak,1127
2026-05-02T06:30:49.445000,2.2172651869735414,peak,1160
2026-05-02T06:30:55.445000,3.530476227721917,peak,1166
2026-05-02T06:31:04.445000,2.5926107179009223,peak,1175
2026-05-02T06:32:12.445000,2.2652216808933243,peak,1243
2026-05-02T06:32:51.445000,2.1746135924917698,peak,1282
2026-05-02T06:33:01.445000,2.916183973217751,peak,1292
2026-05-02T06:33:26.445000,2.614621129278199,peak,1317
2026-05-02T06:34:09.445000,3.519024145345296,peak,1360
2026-05-02T06:34:32.445000,3.668169536555577,peak,1383
2026-05-02T06:34:38.445000,2.3543788897016973,peak,1389
2026-05-02T06:34:44.445000,2.604295632552689,peak,1395
2026-05-02T06:35:11.445000,2.188446460384405,peak,1422
2026-05-02T06:36:27.445000,2.3343601821379907,peak,1498
2026-05-02T06:37:34.445000,2.120670746666946,peak,1565
2026-05-02T06:37:56.445000,2.6685397510345763,peak,1587
2026-05-02T06:38:01.445000,3.362071307473672,peak,1592
2026-05-02T06:38:10.445000,2.8247043324816805,peak,1601
2026-05-02T06:39:30.445000,2.835079957787994,peak,1681
2026-05-02T06:39:39.445000,3.1720172052456554,peak,1690
2026-05-02T06:40:19.445000,2.0679343353911768,peak,1730
2026-05-02T06:41:41.445000,2.267974382130957,peak,1812
2026-05-02T06:41:46.445000,2.900435065087203,peak,1817
2026-05-02T06:42:39.445000,3.3190795489749,peak,1870
2026-05-02T06:42:44.445000,2.0702245580587304,peak,1875
2026-05-02T06:42:53.445000,2.693203044616086,peak,1884
2026-05-02T06:42:58.445000,2.5156472365615308,peak,1889
2026-05-02T06:43:06.445000,3.383427168004877,peak,1897
2026-05-02T06:43:12.445000,2.694260219640591,peak,1903
2026-05-02T06:43:56.445000,2.840075719561284,peak,1947
2026-05-02T06:44:15.445000,3.779293689550173,peak,1966
2026-05-02T06:44:33.445000,3.2212264234634023,peak,1984
2026-05-02T06:44:46.445000,3.048542446228576,peak,1997
2026-05-02T06:44:54.445000,4.423026007269798,peak,2005
2026-05-02T06:45:00.445000,2.515067289410644,peak,2011
2026-05-02T06:45:28.445000,2.6281734907513914,peak,2039
2026-05-02T06:45:35.445000,2.6506323413974364,peak,2046
2026-05-02T06:45:46.445000,3.4961814290228346,peak,2057
2026-05-02T06:45:52.445000,5.587584065802781,peak,2063
2026-05-02T06:45:59.445000,3.294134227275684,peak,2070
2026-05-02T06:46:19.445000,2.7286876660311195,peak,2090
2026-05-02T06:47:06.445000,2.5527252315709466,peak,2137
2026-05-02T06:48:20.445000,2.7767943703160727,peak,2211
2026-05-02T06:48:34.445000,2.271250051592341,peak,2225
2026-05-02T06:48:43.445000,4.0618941411722265,peak,2234
2026-05-02T06:48:55.445000,3.4147114499419167,peak,2246
2026-05-02T06:49:42.445000,2.752540363307912,peak,2293
2026-05-02T06:49:52.445000,3.365387097786632,peak,2303
2026-05-02T06:50:05.445000,2.194298509539834,peak,2316
2026-05-02T06:53:06.445000,2.223170255916969,peak,2497
2026-05-02T06:53:48.445000,2.542564411374833,peak,2539
2026-05-02T06:53:57.445000,2.009242585721549,peak,2548
2026-05-02T06:54:47.445000,2.192575955094301,peak,2598
2026-05-02T06:56:28.445000,2.1454756614539914,peak,2699
2026-05-02T06:56:45.445000,2.681524839820447,peak,2716
2026-05-02T06:57:00.445000,2.906019475107978,peak,2731
2026-05-02T06:57:09.445000,2.0392561838428707,peak,2740
2026-05-02T06:57:15.445000,2.0496061448616896,peak,2746
2026-05-02T06:58:57.445000,2.166350571317436,peak,2848
2026-05-02T07:00:38.445000,2.336621632076158,peak,2949
2026-05-02T07:02:27.445000,2.8729690254774045,peak,3058
