bin,mean_z,p90_z,mean_z_smooth,tide_norm
-24.0,1.0610786351078028,1.8008493772633536,0.9060998922737813,0.4474970915869264
-23.5,0.7511211494397597,1.491321723345031,0.7622267607097707,0.8114651851509171
-23.0,0.7622267607097707,1.5025477286336526,0.7511211494397597,1.1296825640894925
-22.5,0.7431489766807297,1.4714825861494498,0.7431489766807297,1.3838912722786176
-22.0,0.7414604779236829,1.4564882679870608,0.7431489766807297,1.559841589620333
-21.5,0.7449325184158134,1.4809939420751086,0.7449325184158134,1.6481889839443362
-21.0,0.7551286606341112,1.5111763685378778,0.7551286606341112,1.6450749857878928
-20.5,0.7634558358274858,1.5170694641569495,0.7634558358274858,1.552354114091784
-20.0,0.7844195263785878,1.5493752644528982,0.7634558358274858,1.3774520081513266
-19.5,0.7619455602923892,1.5068875975109692,0.7677035155138257,1.1328639483128815
-19.0,0.7677035155138257,1.504792920357926,0.7619455602923892,0.8353264046030323
-18.5,0.7588051580165976,1.494262522959962,0.7588051580165976,0.5047156033634246
-18.0,0.7532232309697344,1.493463916875161,0.7532232309697344,0.1627449473015761
-17.5,0.7454332230229004,1.4977172279294353,0.7475849547771161,-0.1684537080246964
-17.0,0.7475849547771161,1.4648776362238518,0.7454332230229004,-0.4677722958652498
-16.5,0.7414045424017157,1.484864076409353,0.7475849547771161,-0.716498100919501
-16.0,0.7528778126746769,1.5093538560076123,0.7414045424017157,-0.8995250345787578
-15.5,0.7314641225287015,1.4685983574401655,0.7528778126746769,-1.006325470138921
-15.0,0.7824830927698434,1.508764388601262,0.7331181494539828,-1.0316191298900432
-14.5,0.7331181494539828,1.4571919671269473,0.7336971313524044,-0.9756953304067155
-14.0,0.7336971313524044,1.4344280133775875,0.7336971313524044,-0.8443675834083463
-13.5,0.736364024206653,1.4516434848229653,0.7336971313524044,-0.6485636340594445
-13.0,0.7294586694320764,1.4417652777265295,0.7294586694320764,-0.403577920436812
-12.5,0.7245338070211321,1.4460550594667634,0.7245338070211321,-0.1280355912749306
-12.0,0.7204934157041681,1.4317227956020313,0.7245338070211321,0.15736382889833378
-11.5,0.7366539433986449,1.4691307487253378,0.7280012640875081,0.4312405321447948
-11.0,0.7280012640875081,1.4447990033225797,0.7366539433986449,0.6729745765356976
-10.5,0.736898071615401,1.4502904219662034,0.7280012640875081,0.8640972889518204
-10.0,0.7085199754799741,1.4011947368561564,0.7175045254210223,0.9895422255604089
-9.5,0.7175045254210223,1.4321004124458634,0.7175045254210223,1.0386731154688797
-9.0,0.9864172661263627,1.6350521807006246,0.7276944090605112,1.0060207554400502
-8.5,0.7276944090605112,1.4554894533364484,0.7276944090605112,0.8916798393133157
-8.0,0.725228258574057,1.44032571367267,0.7276944090605112,0.7013389531826802
-7.5,0.7358540729297733,1.4565925645657651,0.7275782543039723,0.44594099192752895
-7.0,0.7275782543039723,1.4501157798930255,0.7358540729297733,0.14099548224589764
-6.5,0.7384427805354857,1.4636272453656771,0.7384427805354857,-0.19441285490389762
-6.0,0.7468189880949948,1.470484339361477,0.7384427805354857,-0.5388550010900564
-5.5,0.7182048340914682,1.424940213135712,0.7310970277455334,-0.8699479158970315
-5.0,0.7310970277455334,1.4521078451713938,0.7310970277455334,-1.1658135572460746
-4.5,0.7320886019511532,1.4635595011547473,0.7310970277455334,-1.4065113800942803
-4.0,0.7288886353612579,1.4438406830918966,0.7315670534677409,-1.5753506428860242
-3.5,0.7315670534677409,1.455103252595448,0.7315670534677409,-1.6599965753185146
-3.0,0.7407803613370539,1.4700921221017278,0.7395493143741888,-1.6532978121446997
-2.5,0.7395493143741888,1.4795897207201065,0.7395493143741888,-1.5537806057960533
-2.0,0.73457059080859,1.4487572863924754,0.73457059080859,-1.3657770136381675
-1.5,0.734280574485324,1.469425715847928,0.73457059080859,-1.0991780971981735
-1.0,0.736136044855376,1.464936283360107,0.736136044855376,-0.7688276124039355
-0.5,0.7483618054563893,1.4993847071162996,0.7483618054563893,-0.39359511361465666
0.0,1.0634152049743069,1.7926164272584695,0.905888505215348,0.004811693283032504
