bin_center,f_active,mean_absz,n_stations,t_rel_h
2026-05-02 06:35:00+00:00,0.0,1.8107058671085583,4.0,-24.04138888888889
2026-05-02 06:45:00+00:00,0.0,1.0570958642673947,4.0,-23.87472222222222
2026-05-02 06:55:00+00:00,0.0,0.809455851579908,4.0,-23.708055555555557
2026-05-02 07:05:00+00:00,0.0,0.7820534376118643,4.0,-23.54138888888889
2026-05-02 07:15:00+00:00,0.0,0.7963928852035188,4.0,-23.37472222222222
2026-05-02 07:25:00+00:00,0.0,0.8161989436169337,4.0,-23.208055555555557
2026-05-02 07:35:00+00:00,0.0,0.7846210585062576,4.0,-23.04138888888889
2026-05-02 07:45:00+00:00,0.0,0.7838291912235686,4.0,-22.87472222222222
2026-05-02 07:55:00+00:00,0.0,0.7926138006082706,4.0,-22.708055555555557
2026-05-02 08:05:00+00:00,0.0,0.787073579505986,4.0,-22.54138888888889
2026-05-02 08:15:00+00:00,0.0,0.7795830533293839,4.0,-22.37472222222222
2026-05-02 08:25:00+00:00,0.0,0.7825260090593257,4.0,-22.208055555555557
2026-05-02 08:35:00+00:00,0.0,0.7869688309297174,4.0,-22.04138888888889
2026-05-02 08:45:00+00:00,0.0,0.7902034859987636,4.0,-21.87472222222222
2026-05-02 08:55:00+00:00,0.0,0.8010936526939085,4.0,-21.708055555555557
2026-05-02 09:05:00+00:00,0.0,0.7851769474827831,4.0,-21.54138888888889
2026-05-02 09:15:00+00:00,0.0,0.7915925731277591,4.0,-21.37472222222222
2026-05-02 09:25:00+00:00,0.0,0.7855688224376409,4.0,-21.208055555555557
2026-05-02 09:35:00+00:00,0.0,0.7617852853188825,4.0,-21.04138888888889
2026-05-02 09:45:00+00:00,0.0,0.7969191084830978,4.0,-20.87472222222222
2026-05-02 09:55:00+00:00,0.0,0.7618201471633738,4.0,-20.708055555555557
2026-05-02 10:05:00+00:00,0.0,0.796692816040282,4.0,-20.54138888888889
2026-05-02 10:15:00+00:00,0.0,0.7828436258457134,4.0,-20.37472222222222
2026-05-02 10:25:00+00:00,0.0,0.7740113839145102,4.0,-20.208055555555557
2026-05-02 10:35:00+00:00,0.0,0.7442769471260722,4.0,-20.04138888888889
2026-05-02 10:45:00+00:00,0.0,0.8096728521879601,4.0,-19.87472222222222
2026-05-02 10:55:00+00:00,0.0,0.7792262535151735,4.0,-19.708055555555557
2026-05-02 11:05:00+00:00,0.0,0.7723862706436708,4.0,-19.54138888888889
2026-05-02 11:15:00+00:00,0.0,0.7876722247172933,4.0,-19.37472222222222
2026-05-02 11:25:00+00:00,0.0,0.8148322667771766,4.0,-19.208055555555557
2026-05-02 11:35:00+00:00,0.0,0.7843588751373618,4.0,-19.04138888888889
2026-05-02 11:45:00+00:00,0.0,0.7633175229918711,4.0,-18.87472222222222
2026-05-02 11:55:00+00:00,0.0,0.792424840308287,4.0,-18.708055555555557
2026-05-02 12:05:00+00:00,0.0,0.7948496564928368,4.0,-18.54138888888889
2026-05-02 12:15:00+00:00,0.0,0.7941468429377769,4.0,-18.37472222222222
2026-05-02 12:25:00+00:00,0.0,0.7780512877001998,4.0,-18.208055555555557
2026-05-02 12:35:00+00:00,0.0,0.7902002901140347,4.0,-18.04138888888889
2026-05-02 12:45:00+00:00,0.0,0.8038381797044759,4.0,-17.87472222222222
2026-05-02 12:55:00+00:00,0.0,0.8099917544747457,4.0,-17.708055555555557
2026-05-02 13:05:00+00:00,0.0,0.7979442259798343,4.0,-17.54138888888889
2026-05-02 13:15:00+00:00,0.0,0.7968608817515808,4.0,-17.37472222222222
2026-05-02 13:25:00+00:00,0.0,0.7939177981324899,4.0,-17.208055555555557
2026-05-02 13:35:00+00:00,0.0,0.7840017183518234,4.0,-17.04138888888889
2026-05-02 13:45:00+00:00,0.0,0.7921947163740205,4.0,-16.87472222222222
2026-05-02 13:55:00+00:00,0.0,0.7952710566147421,4.0,-16.708055555555557
2026-05-02 14:05:00+00:00,0.0,0.810207923098128,4.0,-16.54138888888889
2026-05-02 14:15:00+00:00,0.0,0.7865592305660201,4.0,-16.37472222222222
2026-05-02 14:25:00+00:00,0.0,0.7909259068551248,4.0,-16.208055555555557
2026-05-02 14:35:00+00:00,0.0,0.8012809007936369,4.0,-16.04138888888889
2026-05-02 14:45:00+00:00,0.0,0.7895663233077251,4.0,-15.874722222222223
2026-05-02 14:55:00+00:00,0.0,0.7790896485534458,4.0,-15.708055555555555
2026-05-02 15:05:00+00:00,0.0,0.8200954049648672,4.0,-15.54138888888889
2026-05-02 15:15:00+00:00,0.0,0.7856610781895145,4.0,-15.374722222222223
2026-05-02 15:25:00+00:00,0.0,0.8002240232669662,4.0,-15.208055555555555
2026-05-02 15:35:00+00:00,0.0,0.7941019260219847,4.0,-15.04138888888889
2026-05-02 15:45:00+00:00,0.0,0.7614274588531873,4.0,-14.874722222222223
2026-05-02 15:55:00+00:00,0.0,0.7921154684300744,4.0,-14.708055555555555
2026-05-02 16:05:00+00:00,0.0,0.7953996530580824,4.0,-14.54138888888889
2026-05-02 16:15:00+00:00,0.0,0.7824613506398934,4.0,-14.374722222222223
2026-05-02 16:25:00+00:00,0.0,0.7855117742740347,4.0,-14.208055555555555
2026-05-02 16:35:00+00:00,0.0,0.7925834409835063,4.0,-14.04138888888889
2026-05-02 16:45:00+00:00,0.0,0.7718303270754167,4.0,-13.874722222222223
2026-05-02 16:55:00+00:00,0.0,0.7967271785846579,4.0,-13.708055555555555
2026-05-02 17:05:00+00:00,0.0,0.8140325047730546,4.0,-13.54138888888889
2026-05-02 17:15:00+00:00,0.0,0.8212206307302993,4.0,-13.374722222222223
2026-05-02 17:25:00+00:00,0.0,0.7723005386778831,4.0,-13.208055555555555
2026-05-02 17:35:00+00:00,0.0,0.7846986166177098,4.0,-13.04138888888889
2026-05-02 17:45:00+00:00,0.0,0.7935436011761399,4.0,-12.874722222222223
2026-05-02 17:55:00+00:00,0.0,0.8099466565408283,4.0,-12.708055555555555
2026-05-02 18:05:00+00:00,0.0,0.7977781210946967,4.0,-12.54138888888889
2026-05-02 18:15:00+00:00,0.0,0.7961028622080597,4.0,-12.374722222222223
2026-05-02 18:25:00+00:00,0.0,0.7967702610236703,4.0,-12.208055555555555
2026-05-02 18:35:00+00:00,0.0,0.7839990218176774,4.0,-12.04138888888889
2026-05-02 18:45:00+00:00,0.0,0.784408810303022,4.0,-11.874722222222223
2026-05-02 18:55:00+00:00,0.0,0.7882390015313542,4.0,-11.708055555555555
2026-05-02 19:05:00+00:00,0.0,0.8066092770260141,4.0,-11.54138888888889
2026-05-02 19:15:00+00:00,0.0,0.7839560986895424,4.0,-11.374722222222223
2026-05-02 19:25:00+00:00,0.0,0.8156219789514539,4.0,-11.208055555555555
