bin,mean_z,p90_z,mean_z_smooth,tide_norm
-24.0,0.9822311823566591,1.7304123146682897,0.8591216218051985,0.4474970915869264
-23.5,0.7360120612537379,1.4694660776425792,0.7360120612537379,0.8114651851509171
-23.0,0.7318475744249711,1.44243394894891,0.7360120612537379,1.1296825640894925
-22.5,0.7369376860249679,1.46915645276716,0.7318475744249711,1.3838912722786176
-22.0,0.7314173021326735,1.4607009484312863,0.7369376860249679,1.559841589620333
-21.5,0.8209095413753591,1.472053040314173,0.8209095413753591,1.6481889839443362
-21.0,0.8823672150443482,1.5095985199714184,0.8823672150443482,1.6450749857878928
-20.5,1.030217643996535,2.284046243467114,0.8823672150443482,1.552354114091784
-20.0,0.7411216294783537,1.4644531899353388,0.7411216294783537,1.3774520081513266
-19.5,0.7287861034220311,1.4447463048259763,0.7287861034220311,1.1328639483128815
-19.0,0.7138918274750925,1.419157526894652,0.7162606474950435,0.8353264046030323
-18.5,0.7162606474950435,1.4132997136856629,0.7162606474950435,0.5047156033634246
-18.0,0.7257551571154554,1.4264798854217842,0.7257551571154554,0.1627449473015761
-17.5,0.7272980005488124,1.4428718221405172,0.7272980005488124,-0.1684537080246964
-17.0,0.729724593391951,1.4454412077722443,0.7272980005488124,-0.4677722958652498
-16.5,0.7186659825017983,1.430663648238768,0.7247476572776531,-0.716498100919501
-16.0,0.7247476572776531,1.4380332197021328,0.719682270308869,-0.8995250345787578
-15.5,0.719682270308869,1.4412793286592356,0.7247476572776531,-1.006325470138921
-15.0,0.7744520152474337,1.5382588029824693,0.7286730406529303,-1.0316191298900432
-14.5,0.7286730406529303,1.4507822624124214,0.7286730406529303,-0.9756953304067155
-14.0,0.7118801955734415,1.406393641674656,0.7118801955734415,-0.8443675834083463
-13.5,0.7095438373855769,1.4109316377395213,0.7095438373855769,-0.6485636340594445
-13.0,0.6964055911229518,1.3703243101208262,0.70865512153607,-0.403577920436812
-12.5,0.70865512153607,1.3981284147676152,0.6964055911229518,-0.1280355912749306
-12.0,0.6912627520244226,1.373110907373812,0.70865512153607,0.15736382889833378
-11.5,0.7088538539466952,1.406485563325866,0.6962370515685624,0.4312405321447948
-11.0,0.6962370515685624,1.383166609521215,0.6962370515685624,0.6729745765356976
-10.5,0.6961714563820555,1.3839053736166236,0.6962370515685624,0.8640972889518204
-10.0,0.7108221474414883,1.394400620966921,0.7054847863107877,0.9895422255604089
-9.5,0.7054847863107877,1.3836358174563508,0.7054847863107877,1.0386731154688797
-9.0,0.6993181598526088,1.387275210915847,0.7026208019632312,1.0060207554400502
-8.5,0.7026208019632312,1.373970008746953,0.6993181598526088,0.8916798393133157
-8.0,0.6908508529129664,1.3604282743497371,0.6971167263910966,0.7013389531826802
-7.5,0.6971167263910966,1.357588289467306,0.6909838715204395,0.44594099192752895
-7.0,0.6909838715204395,1.3770117166803364,0.6909838715204395,0.14099548224589764
-6.5,0.6900247757517087,1.3682375925190355,0.6900247757517087,-0.19441285490389762
-6.0,0.6853524786129943,1.3487767798282728,0.6900247757517087,-0.5388550010900564
-5.5,0.6937578443530168,1.3556972427739031,0.6937578443530168,-0.8699479158970315
-5.0,0.6946921938734579,1.359900957810405,0.6937578443530168,-1.1658135572460746
-4.5,0.6919674996056491,1.3588515287575214,0.6919674996056491,-1.4065113800942803
-4.0,0.6863710895918119,1.3728100753597265,0.6898359540528302,-1.5753506428860242
-3.5,0.6898359540528302,1.3750117401651758,0.6898359540528302,-1.6599965753185146
-3.0,0.6929251856019443,1.3582396813947943,0.6904928281811636,-1.6532978121446997
-2.5,0.6904928281811636,1.3541396320887298,0.6929251856019443,-1.5537806057960533
-2.0,0.6983861976138688,1.3617004540622208,0.6983861976138688,-1.3657770136381675
-1.5,0.7009012943299098,1.3806276107272712,0.6998644274842882,-1.0991780971981735
-1.0,0.6998644274842882,1.3810626555138343,0.7009012943299098,-0.7688276124039355
-0.5,0.7069084655311773,1.402965296066747,0.7069084655311773,-0.39359511361465666
0.0,0.9922780086107408,1.7194437146669446,0.849593237070959,0.004811693283032504
