time_center_iso,zscore,kind,idx_local
2026-05-02T06:35:45.919538,2.249591319188637,peak,489
2026-05-02T06:35:57.919538,2.345217013670077,peak,501
2026-05-02T06:36:42.919538,3.594926984324775,peak,546
2026-05-02T06:36:47.919538,4.603827953635376,peak,551
2026-05-02T06:36:59.919538,2.487078553909493,peak,563
2026-05-02T06:37:06.919538,2.015632361091052,peak,570
2026-05-02T06:37:17.919538,2.774198776763539,peak,581
2026-05-02T06:37:27.919538,2.4694488762359827,peak,591
2026-05-02T06:37:42.919538,2.404102501065648,peak,606
2026-05-02T06:37:48.919538,3.555988951871484,peak,612
2026-05-02T06:38:01.919538,2.1133191350263565,peak,625
2026-05-02T06:38:17.919538,3.016326743099932,peak,641
2026-05-02T06:38:22.919538,3.976286696742967,peak,646
2026-05-02T06:38:30.919538,2.434863345176131,peak,654
2026-05-02T06:38:37.919538,2.403878548965667,peak,661
2026-05-02T06:38:42.919538,3.6252501764680303,peak,666
2026-05-02T06:38:49.919538,3.6601547197473976,peak,673
2026-05-02T06:38:56.919538,3.7433634550079984,peak,680
2026-05-02T06:39:03.919538,3.0411859354452995,peak,687
2026-05-02T06:39:09.919538,2.510743861950428,peak,693
2026-05-02T06:39:16.919538,3.0313955480514214,peak,700
2026-05-02T06:39:21.919538,3.9314091640548847,peak,705
2026-05-02T06:39:27.919538,2.0737944072140664,peak,711
2026-05-02T06:39:38.919538,4.791315749319774,peak,722
2026-05-02T06:39:43.919538,5.540548625562048,peak,727
2026-05-02T06:39:48.919538,4.157943534549972,peak,732
2026-05-02T06:40:13.919538,2.398559437948825,peak,757
2026-05-02T06:40:19.919538,2.2897843277349463,peak,763
2026-05-02T06:40:30.919538,2.6195016318220925,peak,774
2026-05-02T06:40:36.919538,3.6136983854277873,peak,780
2026-05-02T06:40:41.919538,5.073668012095513,peak,785
2026-05-02T06:40:48.919538,2.166183831739873,peak,792
2026-05-02T06:40:54.919538,2.7602232492507834,peak,798
2026-05-02T06:40:59.919538,3.389679073533965,peak,803
2026-05-02T06:41:05.919538,3.715564120343569,peak,809
2026-05-02T06:41:11.919538,2.128833242808179,peak,815
2026-05-02T06:41:19.919538,2.080559061084152,peak,823
2026-05-02T06:41:27.919538,2.11408348365134,peak,831
2026-05-02T06:41:35.919538,3.102042280129067,peak,839
2026-05-02T06:41:43.919538,2.5234967698939275,peak,847
2026-05-02T06:41:50.919538,4.47416812234071,peak,854
2026-05-02T06:41:58.919538,2.532221170030413,peak,862
2026-05-02T06:42:03.919538,2.524957911290876,peak,867
2026-05-02T06:42:09.919538,2.523959223831011,peak,873
2026-05-02T06:42:14.919538,4.047479841814896,peak,878
2026-05-02T06:42:23.919538,2.845326267557012,peak,887
