bin,mean_z,p90_z,mean_z_smooth,tide_norm
-24.0,0.9247746752187854,1.6834540638231195,0.8539736081128411,0.4474970915869264
-23.5,0.7831725410068966,1.7201666399453404,0.7831725410068966,0.8114651851509171
-23.0,0.7647377655464104,1.637478133536672,0.7647377655464104,1.1296825640894925
-22.5,0.7237875875876394,1.5308028146825312,0.7237875875876394,1.3838912722786176
-22.0,0.7191747253962033,1.538650224666947,0.7191747253962033,1.559841589620333
-21.5,0.6804417362622078,1.4309029235580375,0.6804417362622078,1.6481889839443362
-21.0,0.6698405125351675,1.4283735235584964,0.6804417362622078,1.6450749857878928
-20.5,0.7067155239416854,1.4934399628163335,0.6767718488834059,1.552354114091784
-20.0,0.6767718488834059,1.4147817143079033,0.6970563461863716,1.3774520081513266
-19.5,0.6970563461863716,1.453233294978054,0.6970563461863716,1.1328639483128815
-19.0,0.7014925917767753,1.474878838425758,0.7014925917767753,0.8353264046030323
-18.5,0.7255352864164357,1.5176637529905503,0.7014925917767753,0.5047156033634246
-18.0,0.6909222815595465,1.4514779764961019,0.7227230406714799,0.1627449473015761
-17.5,0.7227230406714799,1.4886741062015458,0.6984627594113474,-0.1684537080246964
-17.0,0.6984627594113474,1.4646911801877855,0.7227230406714799,-0.4677722958652498
-16.5,0.7509219442138358,1.619783234656974,0.7509219442138358,-0.716498100919501
-16.0,0.7547648314832577,1.6160946810321979,0.7509219442138358,-0.8995250345787578
-15.5,0.7351723045245936,1.5537472727495634,0.7427408371449816,-1.006325470138921
-15.0,0.7427408371449816,1.5463049038397196,0.7351723045245936,-1.0316191298900432
-14.5,0.7325966742729688,1.5400132699840878,0.7427408371449816,-0.9756953304067155
-14.0,0.7452163101155975,1.569547315557766,0.7452163101155975,-0.8443675834083463
-13.5,0.9763966214625408,2.0541556541964807,0.7778087172323376,-0.6485636340594445
-13.0,0.7778087172323376,1.6310533432963472,0.7778087172323376,-0.403577920436812
-12.5,0.6874399997543741,1.4596545308193831,0.6874399997543741,-0.1280355912749306
-12.0,0.6304310859242999,1.3344406820538715,0.656144354761271,0.15736382889833378
-11.5,0.656144354761271,1.3457823239604674,0.6425280865852251,0.4312405321447948
-11.0,0.6425280865852251,1.325256522420634,0.6425280865852251,0.6729745765356976
-10.5,0.6400517792539923,1.312276432681785,0.6400517792539923,0.8640972889518204
-10.0,0.620495939457503,1.267513614366132,0.6294413086046693,0.9895422255604089
-9.5,0.6294413086046693,1.2713811551154865,0.6294413086046693,1.0386731154688797
-9.0,0.6319915097476966,1.2829069906961057,0.6303862779666036,1.0060207554400502
-8.5,0.6303862779666036,1.2597091507706288,0.6319915097476966,0.8916798393133157
-8.0,0.7068665087681737,1.3096561727650844,0.6465445426538132,0.7013389531826802
-7.5,0.6465445426538132,1.267503554328577,0.6645354408667571,0.44594099192752895
-7.0,0.6645354408667571,1.2544340189893812,0.6513018344792929,0.14099548224589764
-6.5,0.6513018344792929,1.2619398639780013,0.6645354408667571,-0.19441285490389762
-6.0,0.669523746453783,1.289892332705501,0.6513018344792929,-0.5388550010900564
-5.5,0.640706813893551,1.257428535976399,0.6571601474313591,-0.8699479158970315
-5.0,0.6571601474313591,1.2750948366305668,0.640706813893551,-1.1658135572460746
-4.5,0.6159096999302575,1.241278760163066,0.6159096999302575,-1.4065113800942803
-4.0,0.6116515911962335,1.2272761035948134,0.6116515911962335,-1.5753506428860242
-3.5,0.6108501115953466,1.224882880521744,0.6116515911962335,-1.6599965753185146
-3.0,0.6597557416649068,1.2601724825685208,0.6156994587624834,-1.6532978121446997
-2.5,0.6156994587624834,1.2521843903356238,0.6334308889556408,-1.5537806057960533
-2.0,0.6334308889556408,1.2675523100385995,0.6334308889556408,-1.3657770136381675
-1.5,0.7284636362459117,1.3594381866075305,0.665551950230654,-1.0991780971981735
-1.0,0.665551950230654,1.31201945759364,0.6775451033226851,-0.7688276124039355
-0.5,0.6775451033226851,1.3148635440026635,0.6775451033226851,-0.39359511361465666
0.0,0.9528948380913335,1.6769013763976741,0.8152199707070094,0.004811693283032504
