time_center_iso,zscore,kind,idx_local,station_id
2026-05-02T06:37:25.319538,2.544923449168332,peak,521,IPM
2026-05-02T06:37:39.319538,3.322288097530549,peak,535,IPM
2026-05-02T06:39:15.319538,4.097350548844369,peak,631,IPM
2026-05-02T06:39:54.319538,2.1433228620036804,peak,670,IPM
2026-05-02T06:40:07.319538,2.620232393928427,peak,683,IPM
2026-05-02T06:40:17.319538,2.552085371979891,peak,693,IPM
2026-05-02T06:41:12.319538,2.50433052610522,peak,748,IPM
2026-05-02T06:41:24.319538,3.330811295395516,peak,760,IPM
2026-05-02T06:41:44.319538,2.870986384815163,peak,780,IPM
2026-05-02T06:42:04.319538,2.917681635770624,peak,800,IPM
2026-05-02T06:43:21.319538,7.061316482501022,peak,877,IPM
2026-05-02T06:43:44.319538,2.0723763221363094,peak,900,IPM
2026-05-02T06:44:26.319538,3.123560886859431,peak,942,IPM
2026-05-02T06:44:42.319538,3.360123364408688,peak,958,IPM
2026-05-02T06:46:05.319538,2.451148881802044,peak,1041,IPM
2026-05-02T06:46:18.319538,2.0158867658915205,peak,1054,IPM
2026-05-02T06:46:24.319538,2.4002817071421214,peak,1060,IPM
2026-05-02T06:46:44.319538,2.38145171597513,peak,1080,IPM
2026-05-02T06:48:02.319538,2.09068531067169,peak,1158,IPM
2026-05-02T06:48:10.319538,2.7890156640025223,peak,1166,IPM
2026-05-02T06:48:29.319538,2.2342668641586,peak,1185,IPM
2026-05-02T06:49:00.319538,2.0311757762260125,peak,1216,IPM
2026-05-02T06:49:08.319538,2.039032244535903,peak,1224,IPM
2026-05-02T06:49:48.319538,4.128327542120183,peak,1264,IPM
2026-05-02T06:49:57.319538,4.342842891147986,peak,1273,IPM
2026-05-02T06:50:30.319538,3.148742381887984,peak,1306,IPM
2026-05-02T06:50:58.319538,2.798418354896966,peak,1334,IPM
2026-05-02T06:51:11.319538,2.1556413691706124,peak,1347,IPM
2026-05-02T06:52:13.319538,2.041651668335024,peak,1409,IPM
2026-05-02T06:53:06.319538,5.5774925823739805,peak,1462,IPM
2026-05-02T06:53:13.319538,2.3684060119036765,peak,1469,IPM
2026-05-02T06:53:20.319538,2.50074354963382,peak,1476,IPM
2026-05-02T06:53:26.319538,4.5621931583777,peak,1482,IPM
2026-05-02T06:53:38.319538,2.045940735676124,peak,1494,IPM
2026-05-02T06:53:57.319538,2.1046009313570324,peak,1513,IPM
2026-05-02T06:54:10.319538,2.8729146085346784,peak,1526,IPM
2026-05-02T06:54:19.319538,3.979342314108487,peak,1535,IPM
2026-05-02T06:54:24.319538,3.8213126286154657,peak,1540,IPM
2026-05-02T06:54:31.319538,3.7475419755311794,peak,1547,IPM
2026-05-02T06:54:38.319538,2.150995150856456,peak,1554,IPM
2026-05-02T06:55:09.319538,2.34256753907766,peak,1585,IPM
2026-05-02T06:55:21.319538,6.877133057354695,peak,1597,IPM
2026-05-02T06:55:32.319538,2.4277976614954206,peak,1608,IPM
2026-05-02T06:55:47.319538,3.754368800217603,peak,1623,IPM
2026-05-02T06:56:09.319538,4.019807817389817,peak,1645,IPM
2026-05-02T06:56:50.319538,3.357976603719024,peak,1686,IPM
2026-05-02T06:57:50.319538,2.39312894510177,peak,1746,IPM
2026-05-02T06:58:43.319538,3.59551971906376,peak,1799,IPM
2026-05-02T06:58:49.319538,3.4067895446032685,peak,1805,IPM
2026-05-02T06:59:10.319538,2.353363640629314,peak,1826,IPM
2026-05-02T06:59:32.319538,2.0589989387422585,peak,1848,IPM
2026-05-02T07:00:13.319538,2.70009109215062,peak,1889,IPM
2026-05-02T07:01:05.319538,2.08842611350494,peak,1941,IPM
2026-05-02T07:01:38.319538,2.9877831399418997,peak,1974,IPM
2026-05-02T07:02:09.319538,4.073388570352519,peak,2005,IPM
2026-05-02T07:02:20.319538,3.9028101118958896,peak,2016,IPM
2026-05-02T07:03:03.319538,3.5260251826842497,peak,2059,IPM
2026-05-02T07:03:30.319538,2.541079944381569,peak,2086,IPM
2026-05-02T07:04:16.319538,2.634414371387703,peak,2132,IPM
2026-05-02T07:04:46.319538,3.849037116220365,peak,2162,IPM
2026-05-02T07:05:06.319538,2.6268608219702734,peak,2182,IPM
2026-05-02T07:05:41.319538,2.053508785938197,peak,2217,IPM
2026-05-02T07:05:53.319538,2.356440764905878,peak,2229,IPM
2026-05-02T07:06:24.319538,6.010929321440088,peak,2260,IPM
2026-05-02T07:06:33.319538,3.2000225290055044,peak,2269,IPM
2026-05-02T07:07:34.319538,2.617236335166815,peak,2330,IPM
2026-05-02T07:07:59.319538,4.376253901502689,peak,2355,IPM
2026-05-02T07:08:21.319538,3.347724015312259,peak,2377,IPM
2026-05-02T07:08:47.319538,2.034856493619149,peak,2403,IPM
2026-05-02T07:08:53.319538,2.3395818713455068,peak,2409,IPM
2026-05-02T07:10:04.319538,3.5873324484971465,peak,2480,IPM
2026-05-02T07:10:21.319538,2.909409465558544,peak,2497,IPM
2026-05-02T07:10:54.319538,4.705938967383328,peak,2530,IPM
2026-05-02T07:11:11.319538,2.27969482408372,peak,2547,IPM
2026-05-02T07:12:28.319538,3.2502252678488817,peak,2624,IPM
2026-05-02T07:13:06.319538,2.0637115961692465,peak,2662,IPM
2026-05-02T07:13:46.319538,3.5633424354702985,peak,2702,IPM
2026-05-02T07:14:01.319538,2.5606808501666123,peak,2717,IPM
2026-05-02T07:16:27.319538,3.0133332517879845,peak,2863,IPM
2026-05-02T07:16:46.319538,3.105132568778288,peak,2882,IPM
2026-05-02T07:17:05.319538,2.1975408280281266,peak,2901,IPM
2026-05-02T07:17:10.319538,2.514834151565997,peak,2906,IPM
2026-05-02T07:17:21.319538,3.8762074827830486,peak,2917,IPM
2026-05-02T07:17:28.319538,2.570071666696615,peak,2924,IPM
2026-05-02T07:19:15.319538,2.94095870409547,peak,3031,IPM
2026-05-02T07:19:23.319538,2.1208543165244493,peak,3039,IPM
2026-05-02T07:19:32.319538,2.5417013825545824,peak,3048,IPM
2026-05-02T07:20:03.319538,3.110734094296677,peak,3079,IPM
2026-05-02T07:20:11.319538,2.739121463247102,peak,3087,IPM
2026-05-02T07:20:29.319538,2.6809384643891905,peak,3105,IPM
2026-05-02T07:20:51.319538,2.831668684196102,peak,3127,IPM
2026-05-02T07:21:03.319538,3.691161255048809,peak,3139,IPM
2026-05-02T07:21:08.319538,2.5956036197298458,peak,3144,IPM
2026-05-02T07:22:52.319538,4.377992667877558,peak,3248,IPM
2026-05-02T07:23:49.319538,3.688971313588689,peak,3305,IPM
2026-05-02T07:24:11.319538,2.264016092583959,peak,3327,IPM
2026-05-02T07:24:28.319538,2.460992036884523,peak,3344,IPM
2026-05-02T07:24:48.319538,4.7850369553066106,peak,3364,IPM
