time_center_iso,zscore,kind,idx_local
2026-05-02T09:33:15.319538,2.1623622888553453,peak,11235
2026-05-02T09:40:07.319538,2.225093564988806,peak,11647
2026-05-02T09:45:45.319538,2.020764171119741,peak,11985
2026-05-02T09:57:09.319538,2.0475191324950712,peak,12669
2026-05-02T10:06:44.319538,2.6360947012378277,peak,13244
2026-05-02T10:15:41.319538,2.038397479650926,peak,13781
2026-05-02T10:16:35.319538,2.104906451130502,peak,13835
2026-05-02T10:19:22.319538,2.466729788378977,peak,14002
2026-05-02T10:28:10.319538,2.657222925285766,peak,14530
2026-05-02T10:31:45.319538,2.272123076510823,peak,14745
2026-05-02T10:33:08.319538,2.3166347272513894,peak,14828
2026-05-02T10:40:25.319538,2.189449533566395,peak,15265
2026-05-02T10:41:14.319538,2.114778644032488,peak,15314
2026-05-02T10:44:29.319538,2.204028928438583,peak,15509
2026-05-02T10:45:18.319538,2.3003588063861327,peak,15558
2026-05-02T10:45:25.319538,2.189634969448359,peak,15565
2026-05-02T10:52:12.319538,2.101126588336345,peak,15972
2026-05-02T10:56:58.319538,2.13362923870307,peak,16258
2026-05-02T10:58:23.319538,2.387620055618473,peak,16343
2026-05-02T11:01:23.319538,2.5579091363776865,peak,16523
2026-05-02T11:04:07.319538,2.0210955792292715,peak,16687
2026-05-02T11:21:08.319538,2.0094592659066874,peak,17708
2026-05-02T11:24:45.319538,2.243332424960529,peak,17925
2026-05-02T11:41:27.319538,2.199609361020084,peak,18927
2026-05-02T11:42:09.319538,2.0984857307553475,peak,18969
2026-05-02T11:47:55.319538,2.0406104131281286,peak,19315
2026-05-02T11:52:21.319538,2.463993235243434,peak,19581
2026-05-02T11:55:20.319538,2.615003864946049,peak,19760
2026-05-02T11:56:07.319538,2.0352856728869795,peak,19807
2026-05-02T11:58:18.319538,2.540041417143698,peak,19938
2026-05-02T11:58:23.319538,3.459482230065481,peak,19943
2026-05-02T11:58:34.319538,2.502015643161366,peak,19954
2026-05-02T12:00:30.319538,2.155825040958119,peak,20070
2026-05-02T12:00:37.319538,2.587391978572053,peak,20077
2026-05-02T12:00:44.319538,2.2639962244678578,peak,20084
2026-05-02T12:01:20.319538,2.526419042541916,peak,20120
2026-05-02T12:09:22.319538,2.297173587470079,peak,20602
2026-05-02T12:11:06.319538,2.1761366409183447,peak,20706
2026-05-02T12:14:31.319538,2.069879005491362,peak,20911
2026-05-02T12:22:06.319538,2.059777826393771,peak,21366
2026-05-02T12:22:39.319538,2.102993667472178,peak,21399
2026-05-02T12:24:06.319538,2.006619176658321,peak,21486
2026-05-02T12:26:38.319538,2.256895141714991,peak,21638
2026-05-02T12:31:02.319538,2.636262135452098,peak,21902
2026-05-02T12:32:08.319538,2.0179642507894733,peak,21968
2026-05-02T12:40:02.319538,2.542247778253444,peak,22442
2026-05-02T12:40:14.319538,2.3410304328696943,peak,22454
2026-05-02T12:43:52.319538,2.611446724216825,peak,22672
2026-05-02T12:51:56.319538,2.24783145859689,peak,23156
2026-05-02T12:54:17.319538,2.014763743840549,peak,23297
2026-05-02T12:58:10.319538,2.1564595824534414,peak,23530
2026-05-02T12:58:52.319538,2.5557438874879947,peak,23572
2026-05-02T12:59:01.319538,2.035352096408525,peak,23581
2026-05-02T12:59:14.319538,2.1748995390172907,peak,23594
2026-05-02T13:01:36.319538,2.028346495704641,peak,23736
2026-05-02T13:04:04.319538,2.059027216557044,peak,23884
2026-05-02T13:05:02.319538,2.1408269045607717,peak,23942
2026-05-02T13:05:07.319538,2.511151157658639,peak,23947
2026-05-02T13:05:12.319538,2.4415779201163272,peak,23952
2026-05-02T13:05:17.319538,2.447970104412037,peak,23957
2026-05-02T13:08:49.319538,2.5467075356937467,peak,24169
2026-05-02T13:08:56.319538,2.086052655481802,peak,24176
2026-05-02T13:10:26.319538,2.0288662624777967,peak,24266
2026-05-02T13:11:22.319538,2.8197669193197066,peak,24322
2026-05-02T13:11:34.319538,2.171155617931129,peak,24334
2026-05-02T13:12:36.319538,2.3541055041772103,peak,24396
2026-05-02T13:16:18.319538,3.089568780820652,peak,24618
2026-05-02T13:16:39.319538,2.031865429014057,peak,24639
2026-05-02T13:16:46.319538,2.284523105865574,peak,24646
2026-05-02T13:18:10.319538,2.205098587460716,peak,24730
2026-05-02T13:19:25.319538,2.1618004893268474,peak,24805
2026-05-02T13:22:42.319538,3.292250609576421,peak,25002
2026-05-02T13:23:29.319538,2.065536284475063,peak,25049
2026-05-02T13:24:37.319538,2.059052040688975,peak,25117
2026-05-02T13:26:58.319538,2.299807497911984,peak,25258
2026-05-02T13:27:11.319538,2.11098818851207,peak,25271
2026-05-02T13:29:13.319538,2.4019846197381858,peak,25393
2026-05-02T13:29:35.319538,2.195112218037274,peak,25415
2026-05-02T13:33:06.319538,2.434170025595433,peak,25626
2026-05-02T13:33:13.319538,2.443585859165576,peak,25633
2026-05-02T13:35:48.319538,2.194038215723402,peak,25788
2026-05-02T13:36:00.319538,2.3089593349650777,peak,25800
2026-05-02T13:41:48.319538,2.230548760764181,peak,26148
2026-05-02T13:44:19.319538,2.5665606827511245,peak,26299
2026-05-02T13:44:26.319538,2.476490669826877,peak,26306
2026-05-02T13:44:31.319538,2.6217044551020496,peak,26311
2026-05-02T13:44:58.319538,2.3574557587155303,peak,26338
2026-05-02T13:45:18.319538,3.047446491497274,peak,26358
2026-05-02T13:45:30.319538,2.490269303611744,peak,26370
2026-05-02T13:46:08.319538,2.144592872125816,peak,26408
2026-05-02T13:46:23.319538,2.76018190332888,peak,26423
2026-05-02T13:48:04.319538,2.0518079938236333,peak,26524
2026-05-02T13:49:46.319538,2.819979619899393,peak,26626
2026-05-02T13:49:51.319538,2.347905705061172,peak,26631
