time_center_iso,zscore,kind,idx_local,station_id
2026-05-02T06:28:27.844539,2.028857409173347,peak,623,ANTO
2026-05-02T06:30:05.844539,3.828720912377636,peak,721,ANTO
2026-05-02T06:30:31.844539,3.105065059710533,peak,747,ANTO
2026-05-02T06:31:08.844539,2.1251382692081657,peak,784,ANTO
2026-05-02T06:31:51.844539,2.81694900822897,peak,827,ANTO
2026-05-02T06:32:04.844539,2.0390339413839564,peak,840,ANTO
2026-05-02T06:32:36.844539,2.394148897924977,peak,872,ANTO
2026-05-02T06:32:41.844539,2.2116922306976927,peak,877,ANTO
2026-05-02T06:33:17.844539,2.786326586062661,peak,913,ANTO
2026-05-02T06:33:32.844539,3.099411907216626,peak,928,ANTO
2026-05-02T06:33:39.844539,2.3315092741898784,peak,935,ANTO
2026-05-02T06:35:21.844539,2.217629415203564,peak,1037,ANTO
2026-05-02T06:35:52.844539,2.4663007645949566,peak,1068,ANTO
2026-05-02T06:35:58.844539,2.3931260449197747,peak,1074,ANTO
2026-05-02T06:36:03.844539,2.395157481738882,peak,1079,ANTO
2026-05-02T06:36:09.844539,2.6846326630287045,peak,1085,ANTO
2026-05-02T06:36:18.844539,2.0957770248178886,peak,1094,ANTO
2026-05-02T06:36:52.844539,2.027383467627157,peak,1128,ANTO
2026-05-02T06:37:13.844539,3.411102490500248,peak,1149,ANTO
2026-05-02T06:37:49.844539,2.449660661168574,peak,1185,ANTO
2026-05-02T06:39:37.844539,2.337313750164381,peak,1293,ANTO
2026-05-02T06:39:45.844539,2.1431976809683317,peak,1301,ANTO
2026-05-02T06:40:11.844539,2.597731841490297,peak,1327,ANTO
2026-05-02T06:41:49.844539,2.1568659403198707,peak,1425,ANTO
2026-05-02T06:42:35.844539,2.7076816615500143,peak,1471,ANTO
2026-05-02T06:42:52.844539,2.092678824606301,peak,1488,ANTO
2026-05-02T06:43:00.844539,2.0043621566218466,peak,1496,ANTO
2026-05-02T06:43:06.844539,2.8539548015578693,peak,1502,ANTO
2026-05-02T06:43:49.844539,2.082416958982052,peak,1545,ANTO
2026-05-02T06:44:52.844539,2.1862004171534544,peak,1608,ANTO
2026-05-02T06:45:26.844539,2.692439379207495,peak,1642,ANTO
2026-05-02T06:46:00.844539,2.402164482071748,peak,1676,ANTO
2026-05-02T06:46:24.844539,2.1934932910719667,peak,1700,ANTO
2026-05-02T06:46:31.844539,2.6871037944593765,peak,1707,ANTO
2026-05-02T06:48:03.844539,2.3850840544746106,peak,1799,ANTO
2026-05-02T06:48:13.844539,2.0952837641770867,peak,1809,ANTO
2026-05-02T06:48:28.844539,2.114196943877269,peak,1824,ANTO
2026-05-02T06:49:03.844539,2.238117284187832,peak,1859,ANTO
2026-05-02T06:50:36.844539,2.587614090570712,peak,1952,ANTO
2026-05-02T06:50:48.844539,2.5513439408157703,peak,1964,ANTO
2026-05-02T06:52:16.844539,2.05402056791016,peak,2052,ANTO
2026-05-02T06:55:11.844539,2.8423934804004367,peak,2227,ANTO
2026-05-02T06:55:20.844539,2.1793455589623667,peak,2236,ANTO
2026-05-02T06:55:29.844539,2.1663382170649523,peak,2245,ANTO
2026-05-02T06:57:13.844539,2.3910590002276253,peak,2349,ANTO
2026-05-02T06:57:59.844539,2.2220872127438613,peak,2395,ANTO
2026-05-02T06:58:55.844539,2.5019984182195287,peak,2451,ANTO
2026-05-02T07:00:47.844539,3.1294401820991053,peak,2563,ANTO
2026-05-02T07:01:58.844539,2.266047327427747,peak,2634,ANTO
2026-05-02T07:03:29.844539,2.053392974158775,peak,2725,ANTO
2026-05-02T07:03:46.844539,2.246922745275562,peak,2742,ANTO
2026-05-02T07:04:10.844539,2.1665561910520537,peak,2766,ANTO
2026-05-02T07:04:32.844539,2.4720407094147854,peak,2788,ANTO
2026-05-02T07:05:40.844539,2.2270924815731568,peak,2856,ANTO
2026-05-02T07:05:45.844539,2.104199585345269,peak,2861,ANTO
2026-05-02T07:05:52.844539,2.2987457759007905,peak,2868,ANTO
2026-05-02T07:06:52.844539,2.142845150262434,peak,2928,ANTO
2026-05-02T07:07:17.844539,2.3470620956333854,peak,2953,ANTO
2026-05-02T07:07:34.844539,2.2231227044151995,peak,2970,ANTO
2026-05-02T07:07:44.844539,2.264705246226616,peak,2980,ANTO
2026-05-02T07:10:19.844539,2.007013504439469,peak,3135,ANTO
2026-05-02T07:10:26.844539,2.096278750606253,peak,3142,ANTO
2026-05-02T07:12:30.844539,3.1888024858945148,peak,3266,ANTO
2026-05-02T07:13:01.844539,2.1897286900836024,peak,3297,ANTO
2026-05-02T07:14:56.844539,2.076010282310856,peak,3412,ANTO
2026-05-02T07:15:15.844539,3.241523341034673,peak,3431,ANTO
2026-05-02T07:16:25.844539,2.3854588745623238,peak,3501,ANTO
2026-05-02T07:17:24.844539,2.4213114862500627,peak,3560,ANTO
2026-05-02T07:18:15.844539,2.2314835824354984,peak,3611,ANTO
2026-05-02T07:18:36.844539,2.3476393199919805,peak,3632,ANTO
2026-05-02T07:19:36.844539,2.0093462932636865,peak,3692,ANTO
2026-05-02T07:19:51.844539,2.3872990299349617,peak,3707,ANTO
2026-05-02T07:21:35.844539,2.0755487827876378,peak,3811,ANTO
2026-05-02T07:21:42.844539,2.015993879068097,peak,3818,ANTO
2026-05-02T07:23:01.844539,2.2658554607283543,peak,3897,ANTO
2026-05-02T07:23:16.844539,3.4360805766617992,peak,3912,ANTO
2026-05-02T07:24:12.844539,2.244418905177853,peak,3968,ANTO
2026-05-02T07:25:14.844539,2.7329962353374606,peak,4030,ANTO
2026-05-02T07:26:39.844539,2.072769275195565,peak,4115,ANTO
2026-05-02T07:28:00.844539,2.176079501091399,peak,4196,ANTO
2026-05-02T07:28:05.844539,2.941833783740801,peak,4201,ANTO
2026-05-02T07:28:10.844539,2.736066396853245,peak,4206,ANTO
2026-05-02T07:28:47.844539,2.1164905467241706,peak,4243,ANTO
2026-05-02T07:31:34.844539,3.2659046184548948,peak,4410,ANTO
2026-05-02T07:31:54.844539,2.407820346822212,peak,4430,ANTO
2026-05-02T07:32:57.844539,3.193941654276556,peak,4493,ANTO
2026-05-02T07:33:35.844539,2.2791259273850013,peak,4531,ANTO
2026-05-02T07:33:59.844539,2.019817742656997,peak,4555,ANTO
2026-05-02T07:34:07.844539,2.57712981126178,peak,4563,ANTO
2026-05-02T07:34:18.844539,2.08744936928572,peak,4574,ANTO
2026-05-02T07:34:40.844539,2.0451673765580107,peak,4596,ANTO
2026-05-02T07:35:34.844539,3.1511703322841624,peak,4650,ANTO
2026-05-02T07:36:08.844539,2.0675926425658973,peak,4684,ANTO
2026-05-02T07:37:40.844539,2.0057739013218,peak,4776,ANTO
