time_center_iso,zscore,kind,idx_local,station_id
2026-05-02T06:56:07.075000,2.016434706320836,peak,900,FLWY
2026-05-02T06:57:43.075000,2.119867641543552,peak,996,FLWY
2026-05-02T06:58:01.075000,2.126952828822721,peak,1014,FLWY
2026-05-02T07:06:06.075000,2.149681591390876,peak,1499,FLWY
2026-05-02T07:06:26.075000,2.141242105907037,peak,1519,FLWY
2026-05-02T07:08:09.075000,2.3523269180853417,peak,1622,FLWY
2026-05-02T07:09:18.075000,2.013506471934494,peak,1691,FLWY
2026-05-02T07:12:52.075000,2.013505681690007,peak,1905,FLWY
2026-05-02T07:13:08.075000,2.3086697409970807,peak,1921,FLWY
2026-05-02T07:15:12.075000,2.3908738780947023,peak,2045,FLWY
2026-05-02T07:15:18.075000,2.30600606838186,peak,2051,FLWY
2026-05-02T07:20:21.075000,2.971567090355342,peak,2354,FLWY
2026-05-02T07:20:39.075000,2.286392199546832,peak,2372,FLWY
2026-05-02T07:22:02.075000,2.106329633175545,peak,2455,FLWY
2026-05-02T07:23:11.075000,2.4000853039196484,peak,2524,FLWY
2026-05-02T07:23:17.075000,2.399036093749985,peak,2530,FLWY
2026-05-02T07:25:21.075000,2.426922672010866,peak,2654,FLWY
2026-05-02T07:25:46.075000,2.0529553904089664,peak,2679,FLWY
2026-05-02T07:27:03.075000,2.1299463420119364,peak,2756,FLWY
2026-05-02T07:28:25.075000,2.013500999395082,peak,2838,FLWY
2026-05-02T07:28:33.075000,2.224045314137303,peak,2846,FLWY
2026-05-02T07:31:09.075000,2.3438670164890096,peak,3002,FLWY
2026-05-02T07:35:48.075000,2.021756155780511,peak,3281,FLWY
2026-05-02T07:36:44.075000,2.0200963380762875,peak,3337,FLWY
2026-05-02T07:39:21.075000,2.265004125691113,peak,3494,FLWY
2026-05-02T07:42:09.075000,2.023627418205413,peak,3662,FLWY
2026-05-02T07:44:24.075000,2.4016699891283366,peak,3797,FLWY
2026-05-02T07:45:18.075000,3.478613831382565,peak,3851,FLWY
2026-05-02T07:46:12.075000,2.1381721974374392,peak,3905,FLWY
2026-05-02T07:46:46.075000,2.2295048924760343,peak,3939,FLWY
2026-05-02T07:49:06.075000,2.4029603816155447,peak,4079,FLWY
2026-05-02T07:49:58.075000,2.071877988004067,peak,4131,FLWY
2026-05-02T07:50:07.075000,2.9726028869625534,peak,4140,FLWY
2026-05-02T07:51:39.075000,2.617097167774738,peak,4232,FLWY
2026-05-02T07:53:51.075000,2.3267800795344127,peak,4364,FLWY
2026-05-02T07:55:53.075000,2.6309083676286025,peak,4486,FLWY
2026-05-02T07:57:22.075000,2.551458464948962,peak,4575,FLWY
2026-05-02T07:57:40.075000,3.171841062152727,peak,4593,FLWY
2026-05-02T07:59:55.075000,2.292551429850544,peak,4728,FLWY
2026-05-02T08:01:20.075000,2.0471197313894,peak,4813,FLWY
2026-05-02T08:04:56.075000,2.253272639307035,peak,5029,FLWY
2026-05-02T08:06:16.075000,2.044286872591022,peak,5109,FLWY
2026-05-02T08:06:45.075000,2.689541198782464,peak,5138,FLWY
2026-05-02T08:07:30.075000,2.0558328081068376,peak,5183,FLWY
2026-05-02T08:10:17.075000,2.2080903394506595,peak,5350,FLWY
2026-05-02T08:10:46.075000,2.368647217192361,peak,5379,FLWY
2026-05-02T08:10:57.075000,2.2447695840050037,peak,5390,FLWY
2026-05-02T08:12:28.075000,2.014978154282995,peak,5481,FLWY
2026-05-02T08:14:43.075000,2.413990328988012,peak,5616,FLWY
2026-05-02T08:20:09.075000,2.3397901767114093,peak,5942,FLWY
2026-05-02T08:21:36.075000,2.040168075938648,peak,6029,FLWY
2026-05-02T08:22:09.075000,2.0442098364160763,peak,6062,FLWY
2026-05-02T08:23:06.075000,2.2176306329985525,peak,6119,FLWY
2026-05-02T08:23:25.075000,2.073959087984587,peak,6138,FLWY
2026-05-02T08:24:14.075000,2.486630666784553,peak,6187,FLWY
2026-05-02T08:24:28.075000,2.661372691300999,peak,6201,FLWY
2026-05-02T08:25:49.075000,2.154002598998636,peak,6282,FLWY
2026-05-02T08:26:10.075000,2.0594408315495127,peak,6303,FLWY
2026-05-02T08:27:02.075000,2.566895943234742,peak,6355,FLWY
2026-05-02T08:29:58.075000,2.2735442756778173,peak,6531,FLWY
2026-05-02T08:32:29.075000,2.8441178408963865,peak,6682,FLWY
2026-05-02T08:32:45.075000,2.134316722049103,peak,6698,FLWY
2026-05-02T08:33:53.075000,2.070880274861366,peak,6766,FLWY
2026-05-02T08:34:04.075000,2.160454275546946,peak,6777,FLWY
2026-05-02T08:41:00.075000,2.750028685544959,peak,7193,FLWY
2026-05-02T08:42:29.075000,2.8797316467670053,peak,7282,FLWY
2026-05-02T08:43:24.075000,2.070963840232273,peak,7337,FLWY
2026-05-02T08:44:43.075000,2.240905251369778,peak,7416,FLWY
2026-05-02T08:46:03.075000,2.254154944367855,peak,7496,FLWY
