bin,mean_z,p90_z,mean_z_smooth,tide_norm
-24.0,1.101083196766708,1.7727634924573537,0.9577042562482472,0.4474970915869264
-23.5,0.8143253157297863,1.581391651101191,0.8161496404802961,0.8114651851509171
-23.0,0.8161496404802961,1.5736820879676534,0.8143253157297863,1.1296825640894925
-22.5,0.8140238196345289,1.586370422479488,0.8161496404802961,1.3838912722786176
-22.0,0.8255460055313548,1.6091444296411863,0.8140238196345289,1.559841589620333
-21.5,0.8076599245000982,1.5620112118213465,0.8076599245000982,1.6481889839443362
-21.0,0.8003257958889775,1.5414467391210613,0.8076599245000982,1.6450749857878928
-20.5,0.8467071588850306,1.6211074474430172,0.8467071588850306,1.552354114091784
-20.0,0.8844339395191628,1.7422651155635942,0.8467071588850306,1.3774520081513266
-19.5,0.7795402833297402,1.5029210114435871,0.7795402833297402,1.1328639483128815
-19.0,0.7783580079101563,1.5052819874019148,0.7795402833297402,0.8353264046030323
-18.5,0.7814665115613246,1.5060710834196507,0.7783580079101563,0.5047156033634246
-18.0,0.7735058140710815,1.47717912152318,0.7735058140710815,0.1627449473015761
-17.5,0.7621335737444588,1.474080966772421,0.7735058140710815,-0.1684537080246964
-17.0,0.7739535205953866,1.478034955388762,0.7739535205953866,-0.4677722958652498
-16.5,0.8056932327170476,1.5582811181544483,0.7739535205953866,-0.716498100919501
-16.0,0.7700707920477969,1.4850028465125404,0.7700707920477969,-0.8995250345787578
-15.5,0.7591069377520456,1.4718591345836627,0.7591069377520456,-1.006325470138921
-15.0,0.7527760199672586,1.4668867637743803,0.7527760199672586,-1.0316191298900432
-14.5,0.7438901609464225,1.4625902970769353,0.7527760199672586,-0.9756953304067155
-14.0,0.7573994050889739,1.4718540724582394,0.7486882200551023,-0.8443675834083463
-13.5,0.7486882200551023,1.4653717847697583,0.7547086968125922,-0.6485636340594445
-13.0,0.7547086968125922,1.4606400115734968,0.7513513480169777,-0.403577920436812
-12.5,0.7513513480169777,1.4671153035069622,0.7513513480169777,-0.1280355912749306
-12.0,0.7355237801205465,1.4255325398312837,0.7501729462438411,0.15736382889833378
-11.5,0.7501729462438411,1.460854820627671,0.7355237801205465,0.4312405321447948
-11.0,0.7302049467460424,1.4153100712474707,0.7501729462438411,0.6729745765356976
-10.5,0.7583100942107615,1.4506254883372054,0.7571390208993812,0.8640972889518204
-10.0,0.7571390208993812,1.4557671047416891,0.7571390208993812,0.9895422255604089
-9.5,0.7500402387038636,1.4643463588166048,0.7500402387038636,1.0386731154688797
-9.0,0.7473193015209862,1.453242002944661,0.7500402387038636,1.0060207554400502
-8.5,0.7520562508270875,1.4526349202907067,0.7520562508270875,0.8916798393133157
-8.0,0.7543218949972003,1.4570887489351205,0.7543218949972003,0.7013389531826802
-7.5,0.7547464053276894,1.4629666364919462,0.7547464053276894,0.44594099192752895
-7.0,0.7632244084403426,1.4611567313214977,0.7632244084403426,0.14099548224589764
-6.5,0.769897740528264,1.4868386109201335,0.7632244084403426,-0.19441285490389762
-6.0,0.760651821176918,1.4537681827468907,0.769897740528264,-0.5388550010900564
-5.5,0.771125013154064,1.4884819309325512,0.771125013154064,-0.8699479158970315
-5.0,0.772699476180075,1.4875105957685948,0.772699476180075,-1.1658135572460746
-4.5,0.7799437204977034,1.5034116900258139,0.7799437204977034,-1.4065113800942803
-4.0,0.7830648367835842,1.5110945466453827,0.7830648367835842,-1.5753506428860242
-3.5,0.8048442883439744,1.5545076144935206,0.8048442883439744,-1.6599965753185146
-3.0,0.8055558345646439,1.550289255118399,0.8055558345646439,-1.6532978121446997
-2.5,0.8211347859871359,1.5736020422558303,0.8098654046008471,-1.5537806057960533
-2.0,0.8098654046008471,1.544134444185852,0.8211347859871359,-1.3657770136381675
-1.5,0.8277410198054662,1.5945594906292588,0.8277410198054662,-1.0991780971981735
-1.0,0.8414007103227967,1.6072708681197858,0.8414007103227967,-0.7688276124039355
-0.5,0.8564534369316054,1.6289901760142502,0.8564534369316054,-0.39359511361465666
0.0,1.1132801041297695,1.7596341565126234,0.9848667705306875,0.004811693283032504
