bin,mean_z,p90_z,mean_z_smooth,tide_norm
-24.0,1.107274591207828,1.7854707768978508,0.980278003413024,0.4474970915869264
-23.5,0.85328141561822,1.6909887773408108,0.85328141561822,0.8114651851509171
-23.0,0.8403879267903864,1.6483266189009542,0.8448514662813118,1.1296825640894925
-22.5,0.8448514662813118,1.640064607875593,0.8403879267903864,1.3838912722786176
-22.0,0.8341080468008776,1.6415637133269803,0.8341080468008776,1.559841589620333
-21.5,0.829886989150353,1.633220576258026,0.8341080468008776,1.6481889839443362
-21.0,0.8606624428022498,1.7054529747993064,0.8557455656934874,1.6450749857878928
-20.5,0.8557455656934874,1.6758841090943184,0.8557455656934874,1.552354114091784
-20.0,0.8319836800491551,1.6255049761104707,0.8319836800491551,1.3774520081513266
-19.5,0.8205018026457014,1.6079205511256853,0.8319836800491551,1.1328639483128815
-19.0,0.8355638787959546,1.6328487740262039,0.8209921152041179,0.8353264046030323
-18.5,0.8209921152041179,1.5846010905247139,0.8209921152041179,0.5047156033634246
-18.0,0.8131074761796655,1.588600308200444,0.8131074761796655,0.1627449473015761
-17.5,0.8113640327852221,1.571056153602332,0.8113640327852221,-0.1684537080246964
-17.0,0.7990588504633822,1.5433274396780015,0.8011483569739628,-0.4677722958652498
-16.5,0.8011483569739628,1.5609317271238712,0.7990588504633822,-0.716498100919501
-16.0,0.7817764672711646,1.5166572552052149,0.7817764672711646,-0.8995250345787578
-15.5,0.7740114487791963,1.5104849621282288,0.7817764672711646,-1.006325470138921
-15.0,0.7868379411340181,1.5191705855482307,0.7813423822054815,-1.0316191298900432
-14.5,0.7813423822054815,1.519333174206979,0.7813423822054815,-0.9756953304067155
-14.0,0.780944365548417,1.5129751538729432,0.780944365548417,-0.8443675834083463
-13.5,0.7590195073831553,1.4741408654795938,0.7670660454974026,-0.6485636340594445
-13.0,0.7670660454974026,1.4928488687214463,0.766316541008924,-0.403577920436812
-12.5,0.766316541008924,1.483016033178063,0.766316541008924,-0.1280355912749306
-12.0,0.7627100652114168,1.4747975581351986,0.7627100652114168,0.15736382889833378
-11.5,0.7600101871679052,1.484846687266301,0.7600209193328883,0.4312405321447948
-11.0,0.7600209193328883,1.4711640087784938,0.7600209193328883,0.6729745765356976
-10.5,0.7706118002815222,1.4863943338953374,0.7648705763078042,0.8640972889518204
-10.0,0.7648705763078042,1.483715036493039,0.7648705763078042,0.9895422255604089
-9.5,0.7553388704601542,1.474577558126296,0.7559234273905311,1.0386731154688797
-9.0,0.7559234273905311,1.4568707256645266,0.7559234273905311,1.0060207554400502
-8.5,0.7574137686183176,1.4641059719795022,0.7574137686183176,0.8916798393133157
-8.0,0.7733939952415063,1.4909950548195894,0.7646623124731997,0.7013389531826802
-7.5,0.7646623124731997,1.4737969809526696,0.7684215490300207,0.44594099192752895
-7.0,0.7684215490300207,1.4746101174053423,0.7673516161745385,0.14099548224589764
-6.5,0.7673516161745385,1.4622691926386948,0.7673516161745385,-0.19441285490389762
-6.0,0.7574648437853572,1.471899151638981,0.7574648437853572,-0.5388550010900564
-5.5,0.7570502228772762,1.4805771368318454,0.7574648437853572,-0.8699479158970315
-5.0,0.7721632047354942,1.480382396241492,0.7721632047354942,-1.1658135572460746
-4.5,0.7738881783320118,1.4818294888772845,0.7721632047354942,-1.4065113800942803
-4.0,0.759521367565334,1.4568511820430525,0.7706452803702436,-1.5753506428860242
-3.5,0.7706452803702436,1.48430303083408,0.7687619124295031,-1.6599965753185146
-3.0,0.7687619124295031,1.4950413445808761,0.7706452803702436,-1.6532978121446997
-2.5,0.7770170931362701,1.5192385177760985,0.7770170931362701,-1.5537806057960533
-2.0,0.7772461477406801,1.492462755831792,0.7772461477406801,-1.3657770136381675
-1.5,0.7962677938557052,1.5295688980258286,0.7839184614029101,-1.0991780971981735
-1.0,0.7839184614029101,1.4982192868884452,0.7962677938557052,-0.7688276124039355
-0.5,0.8067394525220605,1.5635616800974288,0.8067394525220605,-0.39359511361465666
0.0,1.1346550378432625,1.7853616582394356,0.9706972451826614,0.004811693283032504
