bin_center,f_active,mean_absz,n_stations,t_rel_h
2026-05-02 06:15:00+00:00,0.0,0.9584876965131824,5.0,-23.953333333333333
2026-05-02 06:25:00+00:00,0.0,0.9914507153279934,5.0,-23.786666666666665
2026-05-02 06:35:00+00:00,0.0,1.1210273560722719,5.0,-23.62
2026-05-02 06:45:00+00:00,0.0,1.0896142417552013,5.0,-23.453333333333333
2026-05-02 06:55:00+00:00,0.0,1.0738495892091933,5.0,-23.286666666666665
2026-05-02 07:05:00+00:00,0.0,1.1372722024730906,5.0,-23.12
2026-05-02 07:15:00+00:00,0.0,1.0616225841300544,5.0,-22.953333333333333
2026-05-02 07:25:00+00:00,0.0,1.0269404685712122,5.0,-22.786666666666665
2026-05-02 07:35:00+00:00,0.0,1.1098935811506583,5.0,-22.62
2026-05-02 07:45:00+00:00,0.0,1.0196769244636283,5.0,-22.453333333333333
2026-05-02 07:55:00+00:00,0.0,1.043930942485317,5.0,-22.286666666666665
2026-05-02 08:05:00+00:00,0.0,0.9967597727788536,5.0,-22.12
2026-05-02 08:15:00+00:00,0.0,0.9251260554176023,5.0,-21.953333333333333
2026-05-02 08:25:00+00:00,0.0,0.9901572019803819,5.0,-21.786666666666665
2026-05-02 08:35:00+00:00,0.0,0.9935359564306919,5.0,-21.62
2026-05-02 08:45:00+00:00,0.0,0.9420519889011721,5.0,-21.453333333333333
2026-05-02 08:55:00+00:00,0.0,0.9133249785222816,5.0,-21.286666666666665
2026-05-02 09:05:00+00:00,0.0,0.8958859487285162,5.0,-21.12
2026-05-02 09:15:00+00:00,0.0,0.9122706371400963,5.0,-20.953333333333333
2026-05-02 09:25:00+00:00,0.0,0.9204597537259289,5.0,-20.786666666666665
2026-05-02 09:35:00+00:00,0.2,1.4228027104503351,5.0,-20.62
2026-05-02 09:45:00+00:00,0.0,0.9002725313379625,5.0,-20.453333333333333
2026-05-02 09:55:00+00:00,0.0,0.8579323476380605,5.0,-20.286666666666665
2026-05-02 10:05:00+00:00,0.0,0.8173946132004734,5.0,-20.12
2026-05-02 10:15:00+00:00,0.0,0.8362798864109136,5.0,-19.953333333333333
2026-05-02 10:25:00+00:00,0.0,0.7965659948730675,5.0,-19.786666666666665
2026-05-02 10:35:00+00:00,0.0,0.817925301751856,5.0,-19.62
2026-05-02 10:45:00+00:00,0.0,0.7995551941533955,5.0,-19.453333333333333
2026-05-02 10:55:00+00:00,0.0,0.7553170137786657,5.0,-19.286666666666665
2026-05-02 11:05:00+00:00,0.0,0.7376871304133472,5.0,-19.12
2026-05-02 11:15:00+00:00,0.0,0.7341969230190787,5.0,-18.953333333333333
2026-05-02 11:25:00+00:00,0.0,0.7660053177520231,5.0,-18.786666666666665
2026-05-02 11:35:00+00:00,0.0,0.7431211110319313,5.0,-18.62
2026-05-02 11:45:00+00:00,0.0,0.7337738168981494,5.0,-18.453333333333333
2026-05-02 11:55:00+00:00,0.0,0.7402376591615913,5.0,-18.286666666666665
2026-05-02 12:05:00+00:00,0.0,0.8052901404365314,5.0,-18.12
2026-05-02 12:15:00+00:00,0.0,0.7526230954891933,5.0,-17.953333333333333
2026-05-02 12:25:00+00:00,0.0,0.7137457663084648,5.0,-17.786666666666665
2026-05-02 12:35:00+00:00,0.0,0.6921326061819177,5.0,-17.62
2026-05-02 12:45:00+00:00,0.0,0.6985204795626074,5.0,-17.453333333333333
2026-05-02 12:55:00+00:00,0.0,0.7015572313252019,5.0,-17.286666666666665
2026-05-02 13:05:00+00:00,0.0,0.7026279763994486,5.0,-17.12
2026-05-02 13:15:00+00:00,0.0,0.6801893461749906,5.0,-16.953333333333333
2026-05-02 13:25:00+00:00,0.0,0.6726145352429065,5.0,-16.786666666666665
2026-05-02 13:35:00+00:00,0.0,0.7067693334818336,5.0,-16.62
2026-05-02 13:45:00+00:00,0.0,0.6797223496321395,5.0,-16.453333333333333
2026-05-02 13:55:00+00:00,0.0,0.6377010567678209,5.0,-16.286666666666665
2026-05-02 14:05:00+00:00,0.0,0.6609634719553503,5.0,-16.12
2026-05-02 14:15:00+00:00,0.0,0.6327512541844682,5.0,-15.953333333333333
2026-05-02 14:25:00+00:00,0.0,0.6638873008225612,5.0,-15.786666666666667
2026-05-02 14:35:00+00:00,0.0,0.6709736115528298,5.0,-15.62
2026-05-02 14:45:00+00:00,0.0,0.6657768361302001,5.0,-15.453333333333333
2026-05-02 14:55:00+00:00,0.0,0.6248475820686599,5.0,-15.286666666666667
2026-05-02 15:05:00+00:00,0.0,0.6406325309251664,5.0,-15.12
2026-05-02 15:15:00+00:00,0.0,0.6306958714588242,5.0,-14.953333333333333
2026-05-02 15:25:00+00:00,0.0,0.667923721621993,5.0,-14.786666666666667
2026-05-02 15:35:00+00:00,0.0,0.6617520027292512,5.0,-14.62
2026-05-02 15:45:00+00:00,0.0,0.6383137773811001,5.0,-14.453333333333333
2026-05-02 15:55:00+00:00,0.0,0.652425376840083,5.0,-14.286666666666667
2026-05-02 16:05:00+00:00,0.0,0.6435819865383404,5.0,-14.12
2026-05-02 16:15:00+00:00,0.0,0.6503043009085419,5.0,-13.953333333333333
